cluster_labels,y,X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49
16,0,0.9128410972136828,0.8887939572668315,0.906386976758818,0.8281852326372936,0.9184770193010355,0.9114387026419866,0.857474282917575,0.8704953604611771,0.9238343096409802,0.9179218415055674,0.1862276271578539,0.5240628435258521,0.37856619441425154,0.35616024844296623,0.7797193952615245,0.6326703330240501,0.47207335430936126,0.26247596146209695,0.3867400009189498,0.13922742156053003,0.7097681804541127,0.5986373223326843,0.48741457386847065,0.3944731312979919,0.36663393086943163,0.3036379485322529,0.6810783213688731,0.587560515546105,0.5367187075904543,0.39525787429137865,0.3227327055405588,0.6039566693522367,0.22683727520721247,0.2670733535758866,0.5807883467912167,0.6208055616895892,0.6082226502264,0.7473109928223631,0.42973656250027054,0.362709048699465,0.20510012876012346,0.5801633781165129,0.28418344084935976,0.678695558102718,0.4566161178033853,0.2743697254063747,0.5717951218419883,0.542060088474217,0.6749587246478099,0.42445480477399594
20,0,0.5284066157532533,0.5376462590887625,0.5393823026610891,0.5113561997319349,0.5298874766725249,0.5384450032599185,0.5181566145499128,0.5166117345380032,0.5362690452792683,0.5370177602982802,0.43563949489406917,0.6634834238069816,0.6984512570015073,0.5774236461518671,0.18620195356257474,0.7446060930355864,0.3633932940825107,0.5754190376354453,0.5767353268372863,0.30320108103896115,0.5723519049453265,0.1107003051489523,0.48370987631595785,0.6549132279067775,0.4671397959837823,0.4128145828353754,0.5243797270697236,0.40588790599214464,0.6304675076033025,0.6339118770045649,0.41505223261536706,0.6817862120455294,0.4836402163151108,0.3456138756037052,0.8450707807068962,0.33951515634494644,0.7082349603707616,0.274264550825683,0.3518923438521041,0.4515290214067974,0.5970438408346149,0.35293820740819165,0.4937718466297449,0.5250668088928724,0.7029687514822689,0.3747155727766341,0.27081059848896544,0.6747651575020439,0.44561755009049453,0.13424336743312676
3,1,0.38039123638469113,0.3477897569666647,0.34888854559815974,0.42326977244720887,0.3758322783822731,0.348269240188147,0.41416626250548505,0.4003902289138428,0.3554610020659398,0.3516721580621687,0.36598556915625646,0.5215046684951411,0.8275483552014182,0.49699516040050096,0.6700012679552066,0.6043372875386124,0.5121085523506126,0.5196443865361372,0.3439992793923833,0.29839843640554886,0.5706211167510398,0.5998137644713729,0.5912522744128677,0.44382967488694747,0.6274275466311013,0.5424181322838498,0.4837841532095034,0.46904013767350083,0.6320027567735365,0.33069189262975324,0.6586394397875964,0.6598949107038875,0.48846992486757446,0.5404870104316863,0.9365462735117794,0.5710042358591143,0.5486849378296429,0.3227622555733358,0.7396989591127032,0.4432161806680063,0.42286057992672543,0.377632311235391,0.733719813820285,0.2961391428177124,0.6102839465237694,0.739823897915931,0.39727525236822814,0.6503238397125352,0.6323191699257618,0.5377052487375099
2,1,0.3435342271828238,0.25514135300612184,0.2606307787802339,0.4294771920985661,0.3337843910612244,0.2622581291562227,0.41039692536107225,0.38807376622732287,0.2842079355991421,0.27339457491645835,0.6526806825026001,0.49878831900498655,0.5850972561730184,0.6574915705782325,0.5300945519670284,0.5616338375388163,0.7622792906324581,0.2597169511355316,0.16882291980681824,0.39009047078235437,0.3512647142487234,0.39671522422365885,0.24028504372656445,0.5389896661829865,0.602378072929236,0.4140733669142934,0.5844129549189151,0.5467135651162389,0.11299135395562998,0.3534101676323781,0.4538870952019996,0.5605966490734775,0.30074930176202397,0.5778386970413494,0.6067122293565619,0.36439986781403944,0.804486850327463,0.5142458466956283,0.4388954228208406,0.5297939115257001,0.34135154274070434,0.5888549928951178,0.5340219604550673,0.4471354212192491,0.428941822034796,0.5924514045370051,0.5863515150459307,0.3340321809946104,0.5359532018733517,0.3195596575787334
14,0,0.8636035291594661,0.9695201173437837,0.9724890382727487,0.7096469551883766,0.8789209062574195,0.9707643959169213,0.7527123644427458,0.7791220636096132,0.9468697576078392,0.9581387099267638,0.3850564543741746,0.6171501727328811,0.3372216252793257,0.5019033757419196,0.4491581391789016,0.662829453510542,0.4926126895200698,0.4964081313529187,0.5930421708189622,0.35415618069420707,0.9113876033351501,0.16250332799252176,0.6872714838141376,0.5779244044380616,0.6438218994465581,0.3414573913650051,0.9777481288152738,0.4111621789679405,0.5112612121709218,0.41816936595949583,0.535184435510998,0.42896410963290177,0.5056170884279454,0.26998776950903397,0.5675419869630642,0.6829964397005709,0.8838433507880021,0.6779539343770322,0.5418779914506334,0.5093655523895283,0.35391021106734966,0.31515941223578187,0.4740574297173468,0.5031851007374353,0.44577539883845074,0.5930493971766816,0.43724460488808714,0.5197466803039238,0.4470747002589312,0.7001314907336045
25,0,0.585574992713267,0.7500987397123975,0.7381300095985527,0.4590883984053135,0.6006916245247235,0.7304293037315276,0.49047432289822224,0.510532744808791,0.6865379536390495,0.7071104127490233,0.6313354488131466,0.5666958287370875,0.44832565628269416,0.6216800142546759,0.523354150699485,0.446093292779872,0.5127213439149452,0.5640649268855304,0.4604737264055855,0.17723322121398546,0.4792427986338749,0.7028339112209477,0.5474869295052512,0.6208476758651087,0.45825984963384986,0.5627711599983296,0.6672236559939251,0.3008748903739933,0.4348953175625603,0.6609375430822889,0.5751119561087059,0.4740163958664952,0.4927854025616084,0.6504085206157609,0.4270452822278772,0.31366842583857707,0.3211797022643242,0.1709784690864783,0.5284059816921566,0.3883800811206624,0.4578531331896861,0.6990621416251728,0.3766912459788634,0.422628726753817,0.4908726807353889,0.4926335737543222,0.8559705401020741,0.6356768542354526,0.4662717161575504,0.3102560922933588
26,1,0.2577675180436031,0.4906031728071373,0.461054341530815,0.16414831281314013,0.2725737767496822,0.4463837810175067,0.18166147351997508,0.19415564460373602,0.3791605210981248,0.4105927426828407,0.3483737149203312,0.5074925649647897,0.6803456671930811,0.5651071290692629,0.618505636542735,0.836174498902563,0.35170629188067415,0.4025361576051168,0.45095633410066605,0.2554134909519501,0.5508592993125775,0.39763567239979913,0.686679979545541,0.85588123327655,0.35089608859026256,0.36655458344221237,0.7208069082210532,0.4118841171082901,0.5916078107170955,0.34238037621038014,0.5900424657645696,0.5537960035078158,0.518799525250915,0.3777390382896338,0.8164471546394825,0.5901439083698053,0.46968554334079077,0.3285062298589375,0.7352446423577343,0.42956254446521563,0.437466417702624,0.6081372303545991,0.1375388138979759,0.6135018558542688,0.5851885784047932,0.7863436082665942,0.6552255634510871,0.6339217115867852,0.5947764488463976,0.4738260361001707
3,0,0.43325232166528305,0.19474420680736088,0.21821107348624974,0.5917113985707019,0.4129063995905619,0.22802514524695128,0.5590020397728274,0.5228095595887797,0.29235146591805894,0.2614901231054001,0.513748529950362,0.5621773151655585,0.5800254372433209,0.598682546278241,0.520038137235744,0.6044970578013862,0.5566785219086327,0.687001023960638,0.44158448640088843,0.3328277314282776,0.44438547227372716,0.18922132879641534,0.5423531476665633,0.409751654471541,0.40505313194088755,0.5101304018213659,0.6781868301463261,0.18803569215967753,0.265827089351279,0.3890534761525209,0.22801547664707023,0.5450089263200382,0.7135853100128259,0.5235818045280252,0.6420488508142648,0.2825768050698285,0.5074319840637797,0.36595712717930945,0.5899625411198317,0.39893075946748824,0.42692043661666773,0.3299229539374627,0.6075776095887362,0.5069108100519389,0.6635865752012192,0.31190307411813123,0.526729724247052,0.5971823559351341,0.269633452425034,0.4117168113832197
11,0,0.7354170887346203,0.6323407762502713,0.6520830773704283,0.7405044266114739,0.7314638342796227,0.6588734934017436,0.7469020913294975,0.7417474045057881,0.6903868562016071,0.6752859094522333,0.7690860650315549,0.5904930075181266,0.6886563841090725,0.4860496392794936,0.3319391778772134,0.4668217671035095,0.37017199576151644,0.7143024678911647,0.2558441279523347,0.48911332886758757,0.4393577954294157,0.4261246402064456,0.5245129486260152,0.48978074441569963,0.43990747035075456,0.824008866355278,0.7357561963599976,0.6298516990718117,0.490564623379867,0.49925596149158713,0.6301744018737013,0.3406273774325176,0.6277168983933812,0.4664175007658592,0.466766234732243,0.6917286763555042,0.6515944181230996,0.34764445689221324,0.7006540234769716,0.3820728077081269,0.3517397980133832,0.6104125401330643,0.5913370922390986,0.4073820024815251,0.7395686162270286,0.4031248146226355,0.44863886577258705,0.38158867824789466,0.7935701985588035,0.15796150725858593
5,1,0.14739025074453788,0.13283806595784403,0.124520951400716,0.2325423549499988,0.14013342478474433,0.12040430044567124,0.20953450043011562,0.18669572653072258,0.11936321431586833,0.11932814922321527,0.3532402271795668,0.6367433623222023,0.4256115048750241,0.4791512913821512,0.3226110648604796,0.46604680683404487,0.18228230111209978,0.6804952661129533,0.651902616703765,0.32119084260046543,0.3766328748163581,0.1192760765873141,0.40677936987167235,0.43235170854157384,0.6219850701816322,0.43284558742837476,0.6500352520931467,0.5680806975278995,0.47603568775456034,0.4799489814829749,0.5748030811354148,0.39779328460080227,0.4558086245640941,0.38741380258914787,0.5691536502331579,0.6568321657844775,0.44852082082737843,0.588422423225607,0.4284210583114792,0.7463392743986457,0.6398515305366222,0.2735272214780187,0.5122661145271145,0.43573784886811506,0.34289353610938544,0.7242531826765364,0.49423749616469526,0.4514048314477498,0.38369488511169747,0.5331537902541966
19,1,0.7417064680442437,0.45596116355185806,0.4942226295547964,0.8586487903735263,0.7230286057287196,0.5098112928392589,0.8412718427258633,0.8142613647799397,0.5914376906280263,0.5525618744616985,0.3792328031399307,0.6440646941863071,0.46299538254800604,0.41610642311342594,0.5235238857237781,0.6384543400067102,0.31431913739802037,0.4812281219269375,0.27171755277572796,0.3591286783271156,0.6612847146079595,0.6237055647819922,0.28147110001737524,0.392460584922691,0.49950524659459006,0.4360086831993148,0.7660586778858838,0.5651093215887583,0.46165383498258017,0.7075652634414636,0.3541475802783801,0.44822516044708355,0.5221263163608925,0.3816244072333326,0.2114628624436073,0.4104349631807465,0.3956472684635144,0.5095917083993613,0.7317990509744785,0.29673095273104144,0.312122863739498,0.4861504587409582,0.21268522039889065,0.28618556601141504,0.5753833145211351,0.5407060801845873,0.6596297113500179,0.5630841252477005,0.5565201818966283,0.32156603410121953
2,1,0.3751223901496046,0.23609695998376123,0.24769336006082524,0.4852201041413934,0.3618222637381535,0.25209686166926365,0.46163554498968246,0.4346983079850842,0.28835854406534167,0.2707756845322479,0.2185316311704063,0.4954617680720634,0.6353913308754825,0.5218465648289459,0.9327499786902314,0.7488243460663919,0.407178741374824,0.5856069169986452,0.548809662121883,0.205564276264611,0.5592615869912521,0.7480617504619205,0.4479479858560602,0.5704017010845436,0.6161201417688865,0.6087239382254687,0.6667237730909364,0.5358642466521301,0.6239693748376149,0.5167927844787167,0.5042698052894445,0.5653864477051824,0.615827633302579,0.4573569676733429,0.4067879835102534,0.576360408579324,0.3002075499626214,0.5098289968573011,0.36627257671662566,0.5927268905598655,0.43016720102159867,0.4942974981543048,0.7159981605284207,0.5183536457954584,0.5623400144785902,0.5711611069772708,0.6375760836880886,0.25729391897391046,0.41304855101315785,0.5231232256392351
18,0,0.5251295477673522,0.29636732487900286,0.32185399491963035,0.6564517911488315,0.5072146149294958,0.3322476274710769,0.6314655424393206,0.6008956459529784,0.3952037002116922,0.36505032851625707,0.7306541577676868,0.7473074991592268,0.6851846446447672,0.39014948338506716,0.537252832484062,0.5139879171722783,0.4901440093508523,0.44323231326469487,0.31764816328194223,0.34996891314318596,0.5622811131967987,0.3237553153978855,0.4563352361565758,0.18771675201363347,0.40052829630913994,0.31870262307335007,0.5937681640603213,0.6351207003923871,0.5179652762608342,0.46359359244125364,0.6336953771916585,0.24060773616045306,0.3384460014620738,0.36636415018860313,0.5569705035408311,0.6177321904678417,0.6043151296564504,0.3870949674144795,0.6248819254220981,0.36261006511339017,0.25811455850093845,0.4748961282694442,0.30460513166759806,0.653882809652571,0.7889980501079957,0.5092078291653976,0.39629548939084797,0.7340931205666533,0.6116661965072161,0.26958203923161567
25,0,0.5768215232296233,0.7689296625364922,0.7539075355423446,0.43523563483773625,0.5940227098758645,0.744791192874036,0.4696657781761263,0.4926470726435712,0.6932225510333705,0.7174310324233899,0.770813991699622,0.7996135603616008,0.6380510865867801,0.2884443665946326,0.44890896107464295,0.46223121708614456,0.5181559078282926,0.3306920829609522,0.235785181258879,0.6364748424788786,0.4927143136486977,0.3771995681631897,0.6316740581755562,0.4711624014446163,0.5608486768177682,0.4257818491819819,0.5486574210475684,0.4542448128134393,0.4443045112073708,0.4865191928833225,0.632454311963504,0.6949744997996132,0.6317371155350083,0.44486421609957616,0.3622904660039912,0.4595357539744281,0.7253281846643327,0.4019581346280747,0.23548232150330012,0.5304802142770715,0.39555328386872324,0.855498647106525,0.8340867440096847,0.5770160138289778,0.6268579441135801,0.44884217721797737,0.43061530590546937,0.6016180343755597,0.6806394408712589,0.7538165263542609
24,0,0.6091914076194168,0.8884569775941814,0.8657441298328997,0.4061182838325432,0.6340497925439097,0.8528398503303372,0.4543647304045435,0.48948781806314295,0.7778641560463829,0.8131957907714473,0.2308452127622026,0.6436361422135715,0.665556939733973,0.40812463846528896,0.5044879934603143,0.6913040228919087,0.50704419807412,0.17012396256117646,0.5086870451449996,0.6128296780727768,0.48860340192997437,0.6389531261765521,0.798807548391167,0.5593694690391325,0.39930009534143096,0.014157482723265169,0.5054551942241509,0.32277418205215636,0.25483281108098216,0.339636283038507,0.595927793623291,0.4270171308912121,0.26593154035612226,0.7361587734727055,0.8631057465118839,0.7461145348643787,0.5767613919668633,0.2990960535182461,0.1814980687941643,0.2659568795715399,0.4193553963376283,0.47793012967446924,0.3322255625714342,0.5266865465876722,0.3953303412765615,0.3957006798548617,0.28383691321097015,0.3394945975586399,0.485404847366334,0.1536503726644617
14,1,0.7910171735075476,0.8836597180063952,0.8855976123423172,0.6619534622240428,0.8039594819201187,0.8836740057490464,0.698182625326607,0.7194661505072196,0.8623803572424983,0.8723668420024304,0.6446312339998997,0.6387240396268711,0.4152137612847593,0.48122871758035946,0.5364454311563371,0.5506797699482916,0.06448889760948245,0.3719714849255736,0.23720851269868243,0.4742869681475721,0.16985008537400403,0.5136232955705526,0.6086425824424874,0.5110747908972142,0.6138798671653704,0.5122952802328743,0.427050486865665,0.45057018473450455,0.47227582614564245,0.7133344228666615,0.7096131043547061,0.5287245175332519,0.22921450344799488,0.3431058369730133,0.15162641536994742,0.5757721151069694,0.5467525195416204,0.30336937401234276,0.47348668114544784,0.5546333270091056,0.2761575098080321,0.5824576715774322,0.4216830004816604,0.287984716151658,0.38940171439879756,0.3333438080857938,0.5138701026605088,0.7639706631268568,0.5989115576145125,0.554808663276647
4,1,0.024292969204486647,0.05812774398549331,0.04093882644015895,0.10766785160534226,0.01875878775696188,0.033123802336768926,0.0824687395872773,0.05956228610799019,0.017093171925678163,0.024084370793739984,0.5189001138290422,0.566904917330655,0.4736109457751117,0.6433202397744038,0.4570033236403563,0.7624653831898426,0.22607672971101353,0.437600498776669,0.28061339876451885,0.516982457267239,0.39121875470663514,0.6423095597176194,0.4373904721843821,0.506789323714409,0.4591516058408468,0.41338387650888486,0.6570141406742251,0.54421297565715,0.36917620275979474,0.6704853547249626,0.5327849800211528,0.30157135374921595,0.35997371804247746,0.7887371628937566,0.3027854429957789,0.3906669003360349,0.5241495482276702,0.8730199710449096,0.5302653791120974,0.09953138992973215,0.9097589152662655,0.4403402912194096,0.4801084652760996,0.5100130036660714,0.4504905439386205,0.37725997524575305,0.25757681182033565,0.3028702588944199,0.4820573313961514,0.38144964077614374
1,1,0.3778580487032438,0.16515696853306777,0.18422918225775436,0.533025493600507,0.35862031506845826,0.19218206203129257,0.49986204325893835,0.4641224648799589,0.2486583576517794,0.2214866179577336,0.4788313185599801,0.2690145406351201,0.4743644924109822,0.4318080771932174,0.5052565778969247,0.5850142379793071,0.19572659422930075,0.6479092060429612,0.5787395211025135,0.42433414493798566,0.47656423110190865,0.35047079088789856,0.506542908152072,0.4473856986779327,0.2626466079924738,0.6440238861531039,0.893815656836243,0.44773983667793255,0.7519490963673139,0.49965905717181536,0.7094903406605049,0.4621393473683688,0.47424011209700867,0.6464037379418797,0.4946760990642239,0.3810643345635175,0.6595891580121789,0.604449345755271,0.556749606699947,0.6610670264941458,0.5947715876726841,0.5132422443842958,0.6031171676006967,0.4784647805210277,0.478665666449001,0.7904427417762281,0.5736743582805863,0.4527820281344668,0.6240249515059454,0.6446307591823898
26,0,0.29139837306843636,0.5224608317950049,0.4941911755612563,0.19116165840250804,0.30666277758936367,0.4799847004929956,0.21079199971461854,0.22469556991960532,0.41372089631783027,0.4447195548995527,0.24299978126460786,0.5478196914098731,0.6712255224483785,0.5573394468798969,0.49487649908175224,0.6145974899645579,0.2152988520742957,0.29917201331592014,0.5818407428337682,0.3696843951794663,0.41553385908740403,0.465891539983389,0.2748228874986443,0.3244973794490983,0.7518890704955206,0.284736728121634,0.4887521215707834,0.3318883257676557,0.7009052247184339,0.6011480395579342,0.5335740679075913,0.5540676686511402,0.2927113346522844,0.4558930495951929,0.5350170767770529,0.4305707934990223,0.49424356529997565,0.6626921114775678,0.4851837332660596,0.39894393572995135,0.46754159375459775,0.4637078889393897,0.6933600792335701,0.6116322129121937,0.4207401880598588,0.6340746424932693,0.4258417677841156,0.6304131352620956,0.1617560385022076,0.24036632595433555
20,0,0.5229968511792075,0.49455439274381213,0.4998912112042664,0.5305603989485893,0.5213195255411797,0.500692191632042,0.5319862182035613,0.5256090318932646,0.5087592192018633,0.5046455266607405,0.0,0.750426326833647,0.6792315460309468,0.39449596894413635,0.5444526319465938,0.5204351034245124,0.46292215251648805,0.4858974652431397,0.6500294827893567,0.23639081017693078,0.4643822704456306,0.4974663988993566,0.5654632564609964,0.4830729185950574,0.3579359955158247,0.7644202946916108,0.8037423244976634,0.5354245942859501,0.5607425464271742,0.2890596908329083,0.5255833169181058,0.41893906103034634,0.9211429828506347,0.23996799575356212,0.5990763178950428,0.6560248077082702,0.5011096911067867,0.6194352753208006,0.6041166874093143,0.33520395294205685,0.657998832037123,0.5898648958682133,0.32790116047184115,0.4797670171815782,0.5040773923072159,0.5686688704239881,0.40882245140942913,0.4894802325796094,0.6366444509414728,0.6122191436317973
14,1,0.8451997650386156,0.8031827266245064,0.8203784232160365,0.7872148262137462,0.8481670387796836,0.8255104993846785,0.8093891129026909,0.8169554095112589,0.8418628632143318,0.8340272061388831,0.7044192198645715,0.692491025395676,0.5649931369271716,0.4078807747985201,0.4578077356116206,0.6481557715764592,0.6272558231414398,0.40140073013078215,0.562642921685051,0.41986510057129817,0.6014282868112387,0.5748201229414558,0.7662313862179733,0.4967907538728657,0.543005772764461,0.3147826718407091,0.7537067287858851,0.5125676669292447,0.34170767598113483,0.3050526617967324,0.4892445782517697,0.28681029432078725,0.5891987801664286,0.19278194031106216,0.7916331146475293,0.6171066776098623,0.24894013292174655,0.5402717110474757,0.4655075002525253,0.5027630373498252,0.28659177804621117,0.3923800545685513,0.7563286249435128,0.6120846016032304,0.5155400352997525,0.18860040977790976,0.6107483290803388,0.6798710384312687,0.67831192714669,0.45465293452002237
6,1,0.06353566944130296,0.29569500856918973,0.2598572135858444,0.014895684290354594,0.07480268524714401,0.24302972262608386,0.018734743273562005,0.021774839352111663,0.1732538877934397,0.2057685502770631,0.49409471346727696,0.5579642145918546,0.35480252515731736,0.6121326873117738,0.64753004125031,0.6037400568192637,0.4315262554533573,0.5973076228765245,0.25593979606749007,0.4789584451460719,0.4532046265523467,0.23163416716359042,0.4782531281038183,0.3337627672714683,0.5487275987678107,0.5110626276553301,0.40947791543914525,0.6027088530412371,0.6012063595956292,0.7567846734737715,0.4368496341527233,0.6244273413793964,0.7876932526666931,0.3951581979662149,0.6266248909017178,0.761953802285914,0.8230857688133852,0.4103856314121373,0.5959279256482028,0.489902544560478,0.7767539969093796,0.42328064129882853,0.8575636366332282,0.8003789411542446,0.402111277231076,0.7602646436268539,0.6591893596717223,0.33812578539023264,0.3638752371192725,0.8483316815989573
12,1,0.7064570852655385,0.5859252151188118,0.6064737280406922,0.7290195863583057,0.7005690161921465,0.61376670654694,0.7310761893306861,0.7224028042787726,0.6496496596271767,0.6324568419909868,0.6211798746269457,0.725049672723817,0.7523186398933928,0.4459340615708695,0.48033881292640446,0.5045756303239354,0.508004676022919,0.560031179001647,0.2733338811255305,0.3918309396633347,0.5930588861647652,0.4555018520314893,0.47020798182586426,0.14557904637218583,0.8610349284399499,0.1932803999770441,0.6638751418969433,0.23314006846999707,0.50217097544715,0.41923272215754204,0.8219272400257513,0.46087005255548097,0.3703948154115539,0.357397837599008,0.6308423092006903,0.8076216224461032,0.594015208707291,0.44541509595186035,0.4105031742416626,0.3161382375324353,0.6290873114224155,0.43068102846355777,0.7021601133693716,0.37774109656290533,0.7657857415294911,0.5870887473653794,0.1903969884178756,0.6818056490640089,0.23922391256709646,0.6955302242840129
13,0,0.5959557299874148,0.6099694797303742,0.6134311564482186,0.5604371148228159,0.5990290279070798,0.6130346294404259,0.5725968875764758,0.5748988615805223,0.6105065108929797,0.6114651399450263,0.45800272806415304,0.5822682845347024,0.4557250812131663,0.32269838088834846,0.5487052916020836,0.8577419111642715,0.6326153070059332,0.024816980390444165,0.44786208312143205,0.49420232492126154,0.6486352153554963,0.5647087776315672,0.5288785172069355,0.36248691837860314,0.38599307599420946,0.35052327916389725,0.8454159497142222,0.2647491630549327,0.5382756433562148,0.3546821091694367,0.6667600952849877,0.3273403641521165,0.5679028592034543,0.6384408510034357,0.7904627122751925,0.42559251596000414,0.5636868435769046,0.5135670067578402,0.2694361715328744,0.6164613235796664,0.3795340977382138,0.6310259854413324,0.7081934701895772,0.5809607991934259,0.5355380727726486,0.5667476245732962,0.774276775141391,0.6507611285620706,0.4024136272337939,0.5616802061887056
7,1,0.18698787189339017,0.2924053970750613,0.27334051445640495,0.1886427182551036,0.19018326900207377,0.2639461617823983,0.18431180859522484,0.17793382069143865,0.23061380066316534,0.24592308519084016,0.24333504161863834,0.6174045476837753,0.6573040639301639,0.5776149653500932,0.5225376540323796,0.33374147251145053,0.4544117893344736,0.4885127922007086,0.32698167846110976,0.22688919868399354,0.5729805223517763,0.26957489132386936,0.5407593874162381,0.42124113048111506,0.38080312237976033,0.20853801081002388,0.3964705951533141,0.6935726631869616,0.6871072135882047,0.3212928296720434,0.41624770524370225,0.2834682241766593,0.48431708063042483,0.7530069496962367,0.8151105908149092,0.8360034563162559,0.3929492128861653,0.2522714269297967,0.2911110937011421,0.4134075780629299,0.5262203111014767,0.5987838700802757,0.4553465264509591,0.4955583157310374,0.6393860031570014,0.3605639069680836,0.52019461482343,0.40149141065404714,0.8612983308573873,0.3814091160380245
7,0,0.19993494453706018,0.22904497672763774,0.2180619626069012,0.2459498373049297,0.19716512339526143,0.2124548192066975,0.23240638165483773,0.21739855793153567,0.20020004157689675,0.2055193819534365,0.3704615193511567,0.4588106197152948,0.6319015854650162,0.46646556872729356,0.3409072116343056,0.6252125359978107,0.36443027052481625,0.6654323289891599,0.40717136961516187,0.736028283563421,0.45948376108653366,0.5510850713041568,0.40184394208595936,0.5514431706794969,0.42156616086535353,0.6672741870987682,0.5263247021899552,0.416924713738622,0.32000002222029345,0.31698078280895364,0.4672658083302556,0.45292485055541065,0.3166603820427565,0.29582474189678526,0.5251560084331922,0.8120952396465612,0.922961235703513,0.5709139570791647,0.59563201272073,0.332047881184954,0.332366652806367,0.6631684683347416,0.45936086300068557,0.3369966443695755,0.5607084387247766,0.7654056876254867,0.5829976181011639,0.46648251920495487,0.39721799041227024,0.6690079698853654
18,0,0.591459189977245,0.25919601165096984,0.2972268550170938,0.7717507609377477,0.5663212893529473,0.313317902250176,0.7376841893667893,0.6977680918449398,0.4055553891600354,0.3615484137686171,0.75712436061605,0.9129888351856132,0.1959942467536121,0.47722929832100724,0.657001017772644,0.4349489639258608,0.36102351567954466,0.35763996019883226,0.21708725230287343,0.2848517993490735,0.6591953932428298,0.6229664181204222,0.44544877737136856,0.4796709130465794,0.619252817067868,0.680843316472029,0.6593641653704722,0.3500210583936153,0.6127532327042169,0.7172385630232367,0.44213261705308227,0.6617069828675126,0.35702990823199565,0.24604930376160655,0.4085243891064373,0.5985110440698241,0.6023518101375965,0.6260843973758478,0.453374705239089,0.6859382750193058,0.5941777444068116,0.33523262354939537,0.46714701209529763,0.5412435044251404,0.6171096034177045,0.5860151846839651,0.6469866301037445,0.529597236865763,0.6097986857522152,0.45066351188965226
29,0,0.4522849396528804,0.49818926672816555,0.4937639550294356,0.42996767316621076,0.4553869480402139,0.49021121648234206,0.4363034234610917,0.43552442646787093,0.4769191793732808,0.4828927470273116,0.3620474929500349,0.8033095825656591,0.3460680127126993,0.5876749958297812,0.8293262717285038,0.5069851152644385,0.49830746657201963,0.42596229411596503,0.3392912257956003,0.4281550797629287,0.3346958344960411,0.5244037281949456,0.6742211577065315,0.4960115233685003,0.33795066970370313,0.3304996489551552,0.5563780635860828,0.5100310516698519,0.6646382541879563,0.8869777091671747,0.5132149556138849,0.6035024892435928,0.4539526684004224,0.30220785989246324,0.5807918282758382,0.4006325686649494,0.7538057082410704,0.37348164916214455,0.5129862338508604,0.5348908910414385,0.6239200082647683,0.5696431116950499,0.4170617301741176,0.31077948440340875,0.4865901324358239,0.39952278996146096,0.4027510905735888,0.7342965705460249,0.350548190773118,0.6250765540564316
0,0,0.24574080776311985,0.028311988665781163,0.04354945811774702,0.4341617344416629,0.22375918783124232,0.05023072447348936,0.39112834006562724,0.34843438628565804,0.10613391329678229,0.07914926172227305,0.7072133780279652,0.5590845595337709,0.32145061067976843,0.37457985122149695,0.7735133932561447,0.42895587381629163,0.3114040708034598,0.6911899812883278,0.25041039550417576,0.5672393293227403,0.6221725056260718,0.3754227275458337,0.42615972775063377,0.15151584231859205,0.5423802617293434,0.5999498987926493,0.6645960884154526,0.4716241490283494,0.6267835083310949,0.5226073982767185,0.596253078927065,0.4845045478651973,0.7057516623848069,0.7566824797650169,0.5598256225399201,0.21556912112618848,0.5698750234231834,0.5929429474869714,0.8890185797663376,0.6036907195729003,0.4417241487300828,0.5093096438308081,0.3804761001913538,0.6061075525092317,0.10242516605565732,0.5370924404233616,0.5237300536441417,0.5652382470166728,0.31838792879144406,0.5364404110977421
6,0,0.1229047614464463,0.31625378599009957,0.2862605635761061,0.08472010966648186,0.13208925642175656,0.2719508943770476,0.08756585516441084,0.0887611100200294,0.2136381868512408,0.24075491548296235,0.4946259360687564,0.32712346844407714,0.47896794410914656,0.5328382395833274,0.4784670818098592,0.5217555386582421,0.6300085350344902,0.3163375489292143,0.27555215900244395,0.6507199591927262,0.751721982799535,0.4856580698179222,0.4791607049528106,0.6964403598623496,0.5390920434714741,0.5012631829344271,0.2554366583781705,0.4409537449933608,0.2955837608920079,0.30505189399143345,0.5584417997665417,0.36895646579345276,0.4437894209530862,0.48378303888475493,0.432266077691372,0.5789292236771298,0.5737176695497976,0.3757871169295825,0.6277695573556422,0.7089813389966865,0.26385072344488575,0.1805663411447515,0.3422323932678214,0.34546946633132214,0.3412363244886697,0.6573934043182247,0.6175721156511185,0.504879331933878,0.33840620346397643,0.7068335712613362
